,MSFT_Open,MSFT_Close,MSFT_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,MSFT_SO_K,MSFT_SO_D,MSFT_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,MSFT_MACD,MSFT_signal_MACD,MSFT_signal_MACD_diff,MSFT_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,MSFT_Final_BorS_Decision,AAPL_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,MSFT_owned_shares,AAPL_owned_shares,GOOGL_owned_shares,Portfolio Value,NS Portfolio Value,SP_500_Value_per_unit,SP_500_Total_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,SP_500_DReturns,Maximum Value,Drawdown,Drawdown (%),Maximum Drawdown
2018-07-05,93.54485056795625,93.78929138183594,18977400,44.087994268433874,44.12131118774414,66416800,56.22999954223633,57.06449890136719,28594000,44.84841231718573,33.777732603032575,NA,27.34979627181493,27.536096942584226,NA,36.89334265202237,24.898067456910166,Buy,0.0973443571102024,0.35320739665879797,-0.25586303954859557,NA,-0.1097823488760028,0.0009363880564768292,-0.11071873693247963,NA,0.26249235776973734,0.558379964983429,-0.2958876072136917,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2275279.6907081604,2080935.375843048,2736.610107421875,1329992.5122070312,0.007673928611459546,0.012598489769265253,0.008620803683929923,2325605.1798820496,-50325.48917388916,-0.021639739027602946,-271829.06271743774
2018-07-06,93.9115057322695,95.10549926757812,19234600,44.12607430633672,44.7329216003418,69940800,57.0885009765625,57.75400161743164,21820000,83.60268003560887,46.09429928016322,NA,51.37315869804423,32.17143479512445,NA,57.23565816617654,29.974312584567038,NA,0.21258359588739495,0.3250826365045174,-0.11249904061712246,NA,-0.059786084699751996,-0.011208106494768937,-0.04857797820498306,NA,0.3096802819899622,0.5086400283847357,-0.19895974639477343,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2306985.3340415955,2108643.720993042,2759.820068359375,1341272.5532226562,0.01393483335825274,0.013315331879909298,0.008481281595267509,2325605.1798820496,-18619.8458404541,-0.00800645182661593,-271829.06271743774
2018-07-09,95.56617680740739,95.75420379638672,18212000,45.097020482870455,45.35403823852539,79026400,58.0,58.36399841308594,21584000,99.53802183385653,61.678625884002486,NA,83.18458633324506,43.82951210444644,NA,75.2323200947175,41.37114471938009,NA,0.3521966531148024,0.33050543982657443,0.021691213288227984,Buy,0.029613866458106486,-0.0030437119041938523,0.032657578362300335,Buy,0.3917824709099733,0.48526851688978323,-0.09348604597980992,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2332103.96868515,2129961.9141197205,2784.169921875,1353106.58203125,0.010888077298501608,0.010109907574447297,0.008822985887663393,2332103.96868515,0.0,0.0,-271829.06271743774
2018-07-10,95.89522089270638,96.00804138183594,19293100,45.384989014770376,45.29931640625,63756400,58.4995002746582,58.356998443603516,21334000,100.0,71.69883976091914,NA,80.91017626083496,51.52717104174549,NA,75.0258008389071,48.8774243503647,NA,0.4778156175525652,0.3599674753717726,0.11784814218079259,NA,0.09495380890502503,0.016555792257649922,0.07839801664737511,NA,0.45108438807194773,0.47843169112621614,-0.027347303054268413,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2333091.355911255,2131241.623233795,2793.840087890625,1357806.2827148438,0.0004233890252591799,0.0006008131439305675,0.003473267180873929,2333091.355911255,0.0,0.0,-271829.06271743774
2018-07-11,95.09611620778618,95.8764419555664,19644600,44.859047914285696,44.71150207519531,75326000,57.78099822998047,58.573001861572266,33252000,96.94373127373174,84.98656909207658,Sell,56.47877877893749,59.859299268575356,NA,81.3985236405462,65.15712907847394,NA,0.560291881981712,0.40003235669376047,0.1602595252879515,NA,0.09817280510944215,0.03287919482800837,0.06529361028143378,NA,0.5096364831442557,0.4846726495298241,0.024963833614431608,Buy,NA,NA,NA,-36.315743198036216,10291,29693,0,2314283.0952835083,2124986.369884491,2774.02001953125,1348173.7294921875,-0.008061519142871454,-0.0029350277702501204,-0.007094202866256172,2333091.355911255,-18808.260627746582,-0.00806151914287149,-271829.06271743774
2018-07-12,96.61913002498575,97.95414733886719,24335900,45.10415973364333,45.46112823486328,72164400,58.74300003051758,60.0629997253418,44148000,100.0,96.01688662863943,Sell,100.0,74.38934001421237,NA,100.0,77.77846054806946,Sell,0.7842678247808834,0.4768794503111851,0.3073883744696983,NA,0.15937527008517094,0.05817840987944088,0.10119686020573006,NA,0.6685630369842954,0.5214507270207184,0.14711230996357705,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2357923.4109420776,2170862.274433136,2798.2900390625,1359968.958984375,0.018856947858932216,0.021588799438341244,0.008749042674663476,2357923.4109420776,0.0,0.0,-271829.06271743774
2018-07-13,98.12337063604123,99.11992645263672,24635200,45.473036976217635,45.53253173828125,50055600,60.13999938964844,60.22100067138672,32612000,100.0,99.29635062151765,Sell,100.0,84.11470827460353,Sell,100.0,86.33132891483416,Sell,1.0438066514367108,0.5902648905362903,0.45354176090042053,NA,0.21120568285920172,0.08878386447539305,0.12242181838380867,NA,0.7980632553527585,0.5767732326871264,0.22129002266563202,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2372040.6280288696,2183440.484390259,2801.31005859375,1361436.6884765625,0.005987139794821239,0.005794107763196221,0.0010792374947172778,2372040.6280288696,0.0,0.0,-271829.06271743774
2018-07-16,99.09171351687867,98.63104248046875,21786900,45.57774639903632,45.432579040527344,60172400,60.19049835205078,59.82550048828125,26784000,93.40928679718019,98.07060361418237,Sell,95.4147978727686,86.56075058250823,Sell,91.02563991589837,89.48999287907033,Sell,1.1962545132711853,0.7114628150832694,0.4847916981879159,NA,0.2414332191677886,0.11931373541387216,0.12211948375391643,NA,0.8588789302899826,0.6331943722076977,0.22568455808228494,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2364041.6276168823,2173107.204826355,2798.429931640625,1360036.9467773438,-0.0033722021104817257,-0.0047325675408961265,-0.001028135726814483,2372040.6280288696,-7999.000411987305,-0.0033722021104817057,-271829.06271743774
2018-07-17,98.34899880368668,99.60879516601562,25901700,45.156517340145555,45.56108093261719,62138000,59.137001037597656,60.65399932861328,40162000,100.0,98.07060361418239,Sell,100.0,90.37871533034124,Sell,100.0,94.48483271128892,Sell,1.3800585564242027,0.845181963351456,0.5348765930727467,NA,0.2726152493293412,0.14997403819696598,0.12264121113237525,NA,0.9628298203637016,0.6991214618388986,0.263708358524803,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2377919.287185669,2193286.984611511,2809.550048828125,1365441.3237304688,0.005870310999039452,0.009286140941568766,0.00397369863071062,2377919.287185669,0.0,0.0,-271829.06271743774
2018-07-18,99.59940561597415,98.82848358154297,29493900,45.63962289032434,45.31121063232422,65573600,60.42649841308594,60.64550018310547,38948000,90.13093205987616,96.70804377141127,Sell,88.68569829565182,96.82009923368409,Sell,99.82439782562263,98.1700075483042,Sell,1.4460903321397325,0.9653636371091113,0.48072669503062115,NA,0.2740062148248015,0.1747804735225331,0.09922574130226838,NA,1.0326224112884788,0.7658216517288147,0.2668007595596641,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2362469.7018432617,2183379.569618225,2815.6201171875,1368391.376953125,-0.006497102498668972,-0.004517153962430909,0.0021605126279586884,2377919.287185669,-15449.585342407227,-0.006497102498669004,-271829.06271743774
2018-07-19,98.6498664217317,98.1515884399414,40171600,45.14223938398853,45.663414001464844,81147200,60.33250045776367,59.95500183105469,38338000,81.56983380920721,93.02201053325271,Sell,100.0,96.82009923368409,Sell,85.55790339831192,95.28158822796658,Sell,1.427347634214854,1.05776043653026,0.36958719768459414,NA,0.30006941991850766,0.199838262801728,0.10023115711677966,NA,1.0204529497549686,0.8167479113340455,0.20370503842092313,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2365961.7485809326,2173852.2991485596,2804.489990234375,1362982.1352539062,0.0014781339777378832,-0.004363542923199293,-0.003952993120479142,2377919.287185669,-11957.538604736328,-0.005028572108891212,-271829.06271743774
2018-07-20,101.6113276459499,99.90965270996094,56004000,45.6396163718821,45.5587043762207,82704800,59.96200180053711,59.89400100708008,37938000,100.0,93.02201053325271,Sell,95.46864501772163,95.91382823722843,Sell,84.29755583526499,92.14109939501958,Sell,1.5366415575605714,1.1535366607363224,0.383104896824249,NA,0.30871681084231994,0.2216139724098464,0.08710283843247354,NA,0.9944232153047636,0.8522829721281892,0.14214024317657448,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2380944.8450813293,2186231.260368347,2801.830078125,1361689.41796875,0.006332772078577964,0.0056944812785284515,-0.0009484477101494582,2380944.8450813293,0.0,0.0,-271829.06271743774
2018-07-23,99.9378867519437,101.5079345703125,29707000,45.37784825690558,45.59917068481445,63957600,59.78300094604492,60.54999923706055,65446000,100.0,94.34015317381667,Sell,97.21984227999016,96.27483711867274,Sell,97.85123784557885,93.50621898095568,Sell,1.7322573831436756,1.269280805217793,0.46297657792588254,NA,0.3152017735241017,0.24033153263269746,0.07487024089140426,NA,1.0150274335509906,0.8848318644127495,0.13019556913824104,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2398594.3298072815,2208206.779449463,2806.97998046875,1364192.2705078125,0.007412807046922376,0.010051781565603157,0.0018380494891383492,2398594.3298072815,0.0,0.0,-271829.06271743774
2018-07-24,102.07201626205747,101.21648406982422,26316600,45.79906152727274,45.92995071411133,74791600,63.54999923706055,62.907501220703125,107600000,97.02776785762914,93.7457067453425,Sell,100.0,96.27483711867274,Sell,100.0,93.50621898095568,Sell,1.8425272078989678,1.3839300857540282,0.45859712214493964,NA,0.34307755262297945,0.2608807366307539,0.08219681599222556,NA,1.2076659116863198,0.9493986738674636,0.2582672378188562,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2405416.8641166687,2239733.2756004333,2820.39990234375,1370714.3525390625,0.002844388575676815,0.014276967376592564,0.004780911145920941,2405416.8641166687,0.0,0.0,-271829.06271743774
2018-07-25,101.49852323178403,104.1967544555664,30702100,45.944226069337695,46.36307144165039,66839600,62.63100051879883,63.797000885009766,51104000,100.0,95.71952033336727,Sell,100.0,98.53769745954237,Sell,100.0,93.54133941583116,Sell,2.145665851137977,1.5362772388308181,0.609388612307159,NA,0.39555877602124667,0.28781634450885246,0.10774243151239421,NA,1.415788157957138,1.0426765706853987,0.37311158727173943,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2448947.480419159,2281321.973220825,2846.070068359375,1383190.0532226562,0.018096911579804642,0.018568593891717944,0.009101605057599604,2448947.480419159,0.0,0.0,-271829.06271743774
2018-07-26,104.11210542841916,103.05914306640625,31372100,46.313100929702365,46.21791076660156,76304000,63.35900115966797,64.2750015258789,54686000,90.8951744284029,97.58458845720641,Sell,94.40391298145715,97.41848005583378,Sell,100.0,96.42975873616876,Sell,2.267965978174132,1.682614986699481,0.5853509914746511,NA,0.420588982371882,0.31437087208145836,0.10621811029042366,NA,1.6008436651850033,1.1543099895853197,0.4465336755996836,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2432930.065689087,2275950.0919418335,2837.43994140625,1378995.8115234375,-0.006540530108604226,-0.0023547229816962556,-0.0030322960242857855,2448947.480419159,-16017.414730072021,-0.006540530108604248,-271829.06271743774
2018-07-27,103.58566409347564,101.23529052734375,37005300,46.403520556118885,45.449222564697266,96096000,64.45600128173828,62.644500732421875,48362000,74.22264162721464,92.42911678264933,Sell,64.77022557585151,91.27879616745977,Sell,80.72922419782498,95.71609240868077,Sell,2.192446889651322,1.7845813672898494,0.40786552236147244,NA,0.37408664950469017,0.3263140275661047,0.04777262193858545,NA,1.597518501681094,1.2429516920044748,0.35456680967661924,NA,NA,NA,NA,-36.315743198036216,10291,29693,0,2391336.1404304504,2230160.415119171,2818.820068359375,1369946.5532226562,-0.017096227238597494,-0.020118928347675147,-0.00656220869212365,2448947.480419159,-57611.339988708496,-0.023524938958204122,-271829.06271743774
2018-07-30,100.77460133213046,99.06352996826172,34668300,45.668175104557,45.19459915161133,84118000,62.252498626708984,61.50199890136719,43896000,55.31906839850528,83.4929304623504,Sell,54.954242176022404,82.82567614666623,Sell,67.22607428941646,89.59105969744829,Sell,1.9350485062989833,1.8146747950916762,0.12037371120730711,NA,0.3130782628867337,0.3236668746302305,-0.010588611743496845,Sell,1.485568230342544,1.2914749996720887,0.19409323067045525,NA,NA,Sell,NA,-36.315743198036216,10291,29693,0,2361426.0195121765,2194483.5917167664,2802.60009765625,1362063.6474609375,-0.012507702456623249,-0.015997424741528432,-0.005754170294581917,2448947.480419159,-87521.46090698242,-0.035738398478027934,-271829.06271743774
2018-07-31,100.116490784623,99.73103332519531,27655200,45.287420109223355,45.285037994384766,157492000,61.58549880981445,61.361000061035156,39382000,59.6773393551196,76.02284476184849,Sell,58.440748654765564,74.51382587761934,NA,65.55961877384185,82.70298345221666,Sell,1.7645794024444257,1.8046557165622261,-0.04007631411780044,Sell,0.26892632051115584,0.3127187638064156,-0.043792443295259775,NA,1.36968058057397,1.3071161158524651,0.0625644647215049,NA,Sell,NA,NA,-28.193056301563047,17007,0,10917,2366003.7214279175,2199451.8501701355,2816.2900390625,1368716.958984375,0.001938532851724295,0.0022639761227298827,0.004884728797982518,2448947.480419159,-82943.75899124146,-0.033869145685821285,-271829.06271743774
2018-08-01,99.68402244418513,99.91905975341797,23628700,47.388764914605886,47.95277404785156,271742800,61.955501556396484,61.64950180053711,36994000,61.37510006075979,68.29786477400044,NA,100.0,74.51382587761934,NA,68.96940082533777,76.49686361728422,Sell,1.625911079995575,1.7689067892488959,-0.14299570925332095,NA,0.4440805087212425,0.338991112789381,0.1050893959318615,Buy,1.2862909016491884,1.30295107301181,-0.016660171362621545,Sell,NA,NA,Sell,-20.033670217264444,0,17887,24599,2374247.3641853333,2240336.8871040344,2813.360107421875,1367293.0122070312,0.0034842053217229996,0.018588739249161712,-0.0010403515262938923,2448947.480419159,-74700.11623382568,-0.030502947421738952,-271829.06271743774
2018-08-02,99.09173658810467,101.1318588256836,26104300,47.733836427571354,49.35447311401367,249616000,60.92499923706055,62.05649948120117,34704000,70.5509824231908,64.22902637295802,NA,100.0,75.6330432813279,Sell,69.2323523032076,70.34333407792573,NA,1.5954864105654423,1.7342227135122052,-0.13873630294676298,NA,0.6880652767424138,0.40880594557998756,0.27925933116242624,NA,1.2387655732950051,1.290113973068449,-0.051348399773443854,NA,NA,NA,NA,16.546242972603068,7562,33585,0,2422329.0959739685,2274232.1125946045,2827.219970703125,1374028.9057617188,0.020251357341248832,0.015129521674030366,0.004926444803381669,2448947.480419159,-26618.38444519043,-0.010869316168689113,-271829.06271743774
2018-08-03,101.34810425926942,101.57373809814453,18659600,49.268799574847634,49.49726104736328,133789600,62.25899887084961,61.90800094604492,21264000,71.14791848668482,63.61408174485206,NA,100.0,82.6789981661576,Sell,63.70187681236147,66.93786460083302,NA,1.5887168661020752,1.7051215440301792,-0.11640467792810405,NA,0.882770724698652,0.5035989014037205,0.3791718232949315,NA,1.1755676058449964,1.2672046996237585,-0.09163709377876206,NA,NA,NA,NA,16.546242972603068,7562,33585,0,2430466.1197738647,2277940.811290741,2840.35009765625,1380410.1474609375,0.003359173538153959,0.0016307476600994075,0.004644183009877123,2448947.480419159,-18481.36064529419,-0.00754665454978681,-271829.06271743774
2018-08-06,101.64892886818865,101.6583251953125,20265900,49.49963697702139,49.754276275634766,101701600,62.080501556396484,61.88349914550781,22114000,69.93291052990199,66.5368501711314,NA,100.0,91.68814973095313,Sell,59.58936913139298,65.41052356922833,NA,1.572055745101693,1.6785083842444821,-0.10645263914278913,NA,1.045760302136749,0.6120311815503262,0.43372912058642277,NA,1.1107021873630245,1.2359041971716118,-0.1252020098085873,NA,NA,NA,NA,16.546242972603068,7562,33585,0,2439737.6238441467,2281775.0881996155,2850.39990234375,1385294.3525390625,0.003814702042069351,0.0016832206042709519,0.003538227451535869,2448947.480419159,-9209.856575012207,-0.003760740746239221,-271829.06271743774
2018-08-07,102.06260922662713,102.36345672607422,16080200,49.8137771016025,49.287841796875,102349600,62.60049819946289,62.79199981689453,42506000,77.9659991197183,70.19458212405114,NA,90.75043894055145,98.1500877881103,Sell,74.94084257194774,67.28676832884952,NA,1.5973368038077211,1.66227406815713,-0.06493726434940883,NA,1.1243327442497275,0.7144914940902065,0.409841250159521,NA,1.1196971160434614,1.2126627809459818,-0.09296566490252034,NA,NA,NA,NA,16.546242972603068,7562,33585,0,2429404.62651062,2292735.2530212402,2858.449951171875,1389206.6762695312,-0.004235290398664104,0.004803350197969181,0.0028241822564987196,2448947.480419159,-19542.85390853882,-0.007980103315728881,-271829.06271743774
