,META_Open,META_Close,META_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,AMZN_Open,AMZN_Close,AMZN_Volume,NFLX_Open,NFLX_Close,NFLX_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,META_SO_K,META_SO_D,META_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,AMZN_SO_K,AMZN_SO_D,AMZN_SO_B/S_Decision,NFLX_SO_K,NFLX_SO_D,NFLX_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,META_MACD,META_signal_MACD,META_signal_MACD_diff,META_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,AMZN_MACD,AMZN_signal_MACD,AMZN_signal_MACD_diff,AMZN_MACD_B/S_Decision,NFLX_MACD,NFLX_signal_MACD,NFLX_signal_MACD_diff,NFLX_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,META_Final_BorS_Decision,AAPL_Final_BorS_Decision,AMZN_Final_BorS_Decision,NFLX_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,META_owned_shares,AAPL_owned_shares,AMZN_owned_shares,NFLX_owned_shares,GOOGL_owned_shares,Portfolio Value,NS Portfolio Value,SP_500,SP_500_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,SP_500_DReturns
2019-10-17,190.09830095500195,190.18820190429688,9603000,57.01390681866461,57.05998611450195,67585200,89.82450103759766,89.3740005493164,52948000,304.489990234375,293.3500061035156,38258900,62.56999969482422,62.63999938964844,20958000,100.0,81.14542684425221,Sell,94.98093030244125,95.68260009999601,Sell,70.66994495837675,46.338008020377494,NA,100.0,77.56170966427416,Sell,100.0,80.87620239761674,Sell,0.6601737452458281,-0.837003011772385,1.497176757018213,NA,1.2821478465384715,1.103770876049861,0.17837697048861045,NA,-0.4481223285716709,-0.8963536783006651,0.44823134972899425,NA,-0.12965827630051763,-3.7906438776915667,3.660985601391049,NA,0.37203248505074527,0.1899379624434279,0.18209452260731737,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5722585.380065918,3750806.122177124,2997.949951171875,1457003.6762695312,0.014701941766329885,0.011539678363978068,0.0027628315736780706
2019-10-18,190.02837782674715,185.6530303955078,16874200,56.89264292922744,57.33403015136719,97433600,89.38999938964844,87.87550354003906,67250000,289.3599853515625,275.29998779296875,23429900,62.734500885009766,62.22050094604492,31624000,71.24771213756969,83.05262887760485,Sell,100.0,95.68260009999601,Sell,58.65774376610434,54.12275213223036,NA,53.43133704121289,75.36909043340209,Sell,88.79544600073156,87.52385894997582,Sell,0.7223733676690642,-0.5251277358840952,1.2475011035531596,NA,1.3012819270625968,1.1432730862524083,0.1580088408101885,NA,-0.3939346092050471,-0.7958698644815416,0.40193525527649454,NA,-0.5625567095518704,-3.1450264440636277,2.5824697345117573,NA,0.42313798170882677,0.23657796629650768,0.1865600154123191,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5489121.135192871,3645679.950920105,2986.199951171875,1451293.1762695312,-0.040796987614426405,-0.02802762068544329,-0.003919344949506964
2019-10-21,186.84175010934672,189.55886840820312,8122600,57.603238135258266,58.328369140625,87247200,88.48300170898438,89.28299713134766,42608000,272.8900146484375,278.04998779296875,12599200,62.435001373291016,62.2140007019043,18094000,96.01012270294743,91.08349305057257,Sell,100.0,96.04959734204154,Sell,97.77959378182014,68.39499376346042,NA,60.5262784940886,73.41390733378418,NA,88.62182834471255,93.53108417169821,Sell,1.0744499119744262,-0.20521220631239095,1.279662118286817,NA,1.3807640812936555,1.1907712852606578,0.18999279603299768,NA,-0.23471186897917562,-0.6836382653810684,0.4489263964018928,NA,-0.6759380266627204,-2.6512087605834465,1.975270733920726,NA,0.4578372774871795,0.28082982853464206,0.17700744895253745,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5568114.899047852,3692773.17427063,3006.719970703125,1461265.9057617188,0.01439096749906299,0.012917541853513237,0.006871616056117524
2019-10-22,189.79861310207323,182.146728515625,19537600,58.48600711386628,58.194984436035156,82293600,89.40750122070312,88.2864990234375,42234000,271.1600036621094,266.69000244140625,11802400,62.2239990234375,62.060001373291016,22862000,49.01829902990764,82.49590107496468,Sell,97.59090931013029,96.52836906168787,Sell,73.46588508169226,72.51570593469422,NA,31.217758139593478,66.17870545991384,NA,84.50859784383988,91.52072682291119,Sell,0.7467671001336669,-0.014816345023179392,0.7615834451568463,NA,1.4166608458516379,1.235949197378854,0.18071164847278398,NA,-0.18678265525682036,-0.5842671433562189,0.3974844880993985,NA,-1.6632762031373431,-2.453622249094226,0.7903460459568827,NA,0.46752096987442826,0.3181680568025993,0.14935291307182896,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5385381.542358398,3612682.927467346,2995.989990234375,1456051.1352539062,-0.03281781356931057,-0.021688374298565627,-0.003568666378412577
2019-10-23,181.81708625540278,185.95269775390625,12300400,58.71397330586252,58.97589111328125,75828800,88.06500244140625,88.1084976196289,42764000,268.05999755859375,271.2699890136719,7133500,62.010501861572266,62.881500244140625,21282000,73.14755696922559,77.88473816793007,Sell,100.0,98.51436792251431,Sell,69.12280179225948,73.9391938760506,NA,27.05648218347233,54.446371171673455,NA,100.0,92.3851744378568,Sell,0.7851354676981259,0.14517401752108167,0.6399614501770443,NA,1.490935358196161,1.2869464295423154,0.20398892865384566,NA,-0.16130224190060005,-0.49967416306509516,0.3383719211644951,NA,-2.0525219857428283,-2.3734021964239465,0.32088021068111816,NA,0.5353127075119914,0.3615969869444777,0.17371572056751372,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5456093.682067871,3651181.8792495728,3004.52001953125,1460196.7294921875,0.01313038624158569,0.010656609659684735,0.0028471487971184484
2019-10-24,184.42432023165813,186.18246459960938,11413500,59.29844404743762,59.07290267944336,69275200,88.55449676513672,89.03900146484375,88922000,271.80999755859375,271.5,4827400,62.955501556396484,62.955501556396484,20224000,74.60424333182422,72.80558683429491,NA,100.0,99.51818186202607,Sell,91.82630645254366,78.17046617488397,Sell,27.816346200377463,40.00964041174895,NA,100.0,92.3851744378568,Sell,0.8245777209434948,0.2810547582055643,0.5435229627379305,NA,1.539875738009549,1.3375322912357621,0.2023434467737868,NA,-0.0652725259274547,-0.4127938356375671,0.3475213097101124,NA,-2.3157476115443956,-2.3618712794480365,0.046123667903640975,NA,0.5882287011400464,0.40692332978359147,0.18130537135645497,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5474897.041870117,3665946.0383605957,3010.2900390625,1463000.958984375,0.00344630442546201,0.0040436657496933925,0.0019204463587332299
2019-10-25,185.63304274279295,187.69085693359375,8061200,58.9710445409056,59.80046081542969,73477200,84.87750244140625,88.06649780273438,192528000,270.67999267578125,276.82000732421875,4747800,62.599998474121094,63.21500015258789,27104000,84.1672180753708,75.38948802185513,Sell,100.0,99.51818186202607,Sell,68.09804188019709,80.05852579770253,Sell,45.391515977610375,38.401676199028444,NA,100.0,94.6260852377105,Sell,0.9664104676963916,0.4181259001037298,0.5482845675926618,NA,1.6187097246313797,1.3937677779148856,0.22494194671649415,NA,-0.06687036223154053,-0.3436091409563618,0.2767387787248213,NA,-2.0712001801230713,-2.3037370595830438,0.23253687945997248,NA,0.6436843824406537,0.45427554031500395,0.1894088421256498,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5522510.726928711,3686785.438987732,3022.550048828125,1468959.3237304688,0.008696727024172457,0.00568459011918665,0.004072700506109195
2019-10-28,187.0015840911691,189.19924926757812,13657900,60.004178544253435,60.39948654174805,96572800,87.40299987792969,88.85399627685547,74178000,278.04998779296875,281.8599853515625,6248400,63.75,64.4489974975586,65428000,93.73019281891737,74.93350204504911,NA,100.0,99.51818186202607,Sell,87.31233676905579,77.96507439514966,Sell,56.901653512211034,37.67675120265293,NA,100.0,96.90171956876797,Sell,1.1868473589722441,0.5718701918774327,0.6149771670948114,NA,1.7098129376210949,1.4569768098561275,0.25283612776496733,NA,-0.004539781773729601,-0.2757952691198354,0.2712554873461058,NA,-1.4539502395903696,-2.133779695584509,0.6798294559941396,NA,0.7782356658796417,0.5190675654279315,0.2591681004517101,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5595431.2822265625,3735294.003967285,3039.419921875,1477158.08203125,0.01320423968436657,0.013157414713255378,0.005581337868471481
2019-10-29,191.4868267551916,189.10934448242188,13574900,60.38008777756512,59.0025749206543,142839600,88.7405014038086,88.135498046875,45538000,281.8699951171875,281.2099914550781,4356200,63.79999923706055,63.03300094604492,52654000,93.16021034790987,83.76188430864957,Sell,80.85744022524104,96.1714880450482,Sell,69.78158931792503,77.2282152423962,Sell,54.46356721364018,42.32591301746227,NA,74.5003211546454,94.90006423092908,Sell,1.3388571073500088,0.7252675749719479,0.6135895323780609,NA,1.650270505800762,1.4956355490450546,0.1546349567557075,NA,-0.012969644128318691,-0.22323014412153205,0.21026049999321336,NA,-1.0056319902932387,-1.9081501545262551,0.9025181642330165,NA,0.7618275657081881,0.5676195654839828,0.19420800022420526,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5577007.559631348,3701368.557495117,3036.889892578125,1475928.4877929688,-0.0032926367362845488,-0.009082403268962369,-0.0008324053147991117
2019-10-30,189.35908518205207,188.05047607421875,28734600,59.35906807798003,58.99528884887695,124522000,88.01200103759766,88.99949645996094,48988000,284.3399963378906,291.45001220703125,9345600,62.75749969482422,63.03499984741211,29204000,86.44714795940084,86.42180250668461,Sell,80.75759563778475,92.32300717260516,Sell,90.86241783771005,81.57613845148633,Sell,92.8732421774392,55.48926501625565,NA,74.53631795340338,89.80732782160976,Sell,1.3582272980759171,0.8518595195927419,0.5063677784831753,NA,1.5842327257906135,1.5133549843941665,0.07087774139644698,NA,0.04949651540276534,-0.16868481221667259,0.21818132761943793,NA,0.17394244723544716,-1.4917316341739149,1.665674081409362,NA,0.7404498774697288,0.6021856278811321,0.13826424958859673,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5681827.852416992,3751350.268371582,3046.77001953125,1480730.2294921875,0.018795078124759224,0.01350357579907957,0.00325337015914573
2019-10-31,196.49151957724007,191.44686889648438,42286500,59.96053175056192,60.329158782958984,139162000,88.79949951171875,88.83300018310547,55624000,291.0,287.4100036621094,5090000,63.0,62.939998626708984,31904000,100.0,91.50095384031977,Sell,98.97276741562078,92.1175606557293,Sell,86.80004988840263,80.57088713865812,Sell,77.71942376043819,65.4698805282678,NA,69.68358111955585,83.74404404552092,Sell,1.6288623188188183,1.0072600794379571,0.6216022393808611,NA,1.620845368948288,1.5348530613049909,0.08599230764329713,NA,0.08459142154943322,-0.11802956546345143,0.20262098701288467,NA,0.773848319809872,-1.0386156433771576,1.8124639631870296,NA,0.707684356229997,0.6232853735509051,0.08439898267909196,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5666089.249084473,3751437.681541443,3037.56005859375,1476254.1884765625,-0.002769989471931078,2.3301788318219607e-05,-0.0030228605633046968
2019-11-01,192.64560675130994,193.41477966308594,21711800,60.518314019380995,62.04133987426758,151125200,89.40049743652344,89.5719985961914,55808000,288.70001220703125,286.80999755859375,5594300,63.290000915527344,63.61249923706055,28812000,100.0,94.6675102252456,Sell,100.0,92.1175606557293,Sell,100.0,86.9512787626187,Sell,75.46883853501909,71.48534503974955,NA,83.0753925069039,80.3591225469017,Sell,1.9793201048412357,1.2016720845186128,0.7776480203226228,NA,1.767643562535774,1.5814111615511477,0.18623240098462635,NA,0.17007486619485235,-0.06040867913179068,0.23048354532664303,NA,1.187177524312176,-0.593457009839291,1.780634534151467,NA,0.7275953571530707,0.6441473702713382,0.0834479868817325,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5687132.384460449,3782273.598503113,3066.909912109375,1490518.2172851562,0.003713872911440097,0.008219759883896005,0.009662312168146059
2019-11-04,194.3438081032323,194.5136260986328,16371300,62.40754467033175,62.44877624511719,103272000,90.05049896240234,90.23300170898438,55438000,288.0,292.8599853515625,5566200,63.80550003051758,64.48049926757812,30632000,100.0,95.92147166146212,Sell,100.0,92.1175606557293,Sell,100.0,89.48881140880755,Sell,98.16196292332259,79.73740692197184,Sell,100.0,80.3591225469017,Sell,2.318996204362918,1.4251369084874739,0.8938592958754441,NA,1.895014352764278,1.6441317997937739,0.2508825529705041,NA,0.28784049289261304,0.009241155273090062,0.278599337619523,NA,1.9801019668876734,-0.07874521449389808,2.0588471813815716,NA,0.804145626895874,0.6761470215962454,0.1279986052996286,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5764681.690246582,3827941.7404174805,3078.27001953125,1496039.2294921875,0.013635924143075906,0.012074256588006094,0.003704089049704651
2019-11-05,195.16291908221007,194.11404418945312,9942000,62.339637415814394,62.35904312133789,79897600,90.45800018310547,90.08550262451172,37710000,289.989990234375,288.0299987792969,4062400,64.55999755859375,64.5719985961914,25148000,97.64286640119248,96.81800287211865,Sell,98.88216361193784,95.72250533306867,Sell,97.02473106696009,94.93743975861454,Sell,80.04498652121407,84.85369078348661,Sell,100.0,85.45905831597263,Sell,2.526821415456908,1.6454738098813608,0.8813476055755471,NA,1.9660524793624603,1.7085159357075113,0.25753654365494905,NA,0.365060467266062,0.08040501767168445,0.28465544959437755,NA,2.1934757270508385,0.3756989738150493,1.8177767532357891,NA,0.8622559484709811,0.7133688069711925,0.14888714149978854,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5712486.260803223,3805349.088607788,3074.6201171875,1494265.376953125,-0.009054347186535971,-0.005902036483770634,-0.001185699214361291
2019-11-06,193.82435211662553,191.34698486328125,10973000,62.27173102051815,62.38571548461914,75864400,90.05000305175781,89.78849792480469,40596000,288.19000244140625,288.5899963378906,3438300,64.50450134277344,64.55049896240234,24626000,78.68191492858669,95.26495626595583,Sell,99.14662368897477,99.40031094330668,Sell,89.4667380189614,94.65830379486484,Sell,82.1455022064,82.70814278927878,Sell,99.51707916868384,90.45521055902873,Sell,2.440117672597097,1.8044025824245082,0.6357150901725888,NA,2.0014316846870344,1.7670990855034159,0.23433259918361848,NA,0.3977075313453753,0.14386552040642264,0.25384201093895264,NA,2.3803241965018174,0.7766240183524029,1.6037001781494145,NA,0.8962426290783156,0.7499435713926172,0.1462990576856984,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5691964.27142334,3796829.305885315,3076.780029296875,1495315.0942382812,-0.0035924794289128315,-0.002238896491252085,0.0007024972279667807
2019-11-07,191.70659638790602,190.21817016601562,13473000,62.937879088979095,63.10572052001953,94940400,90.18800354003906,89.41000366210938,53022000,290.70001220703125,289.57000732421875,5928500,64.71399688720703,65.34700012207031,45140000,70.72831141390698,89.41061854873723,Sell,100.0,99.60575746018253,Sell,80.49768225569673,93.39783026832364,Sell,85.82146189023517,84.32855041523818,Sell,100.0,96.51849433511754,Sell,2.254331884847005,1.8943884429090077,0.35994344193799743,NA,2.0637783961306795,1.8264349476288688,0.23734344850181066,NA,0.38856016137660276,0.19280444860045867,0.1957557127761441,NA,2.5777667604054955,1.1368525667630214,1.440914193642474,NA,0.9761953331279116,0.7951939237396761,0.1810014093882355,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5686775.278076172,3804863.4038238525,3085.179931640625,1499397.4467773438,-0.0009116349119089318,0.0021160018771673172,0.0027300951851503275
2019-11-08,189.7986198007658,190.63772583007812,10760800,62.9257417283251,63.2784538269043,69986400,89.39450073242188,89.29399871826172,42466000,288.7300109863281,291.57000732421875,4509000,65.07599639892578,65.44999694824219,30392000,68.65907360727078,83.14243327019139,Sell,100.0,99.60575746018253,Sell,74.18194328196027,88.23421892471569,Sell,93.3233363286191,87.89944997395818,Sell,100.0,99.90341583373677,Sell,2.1165516552831605,1.9388210853838383,0.17773056989932212,NA,2.1028859877410895,1.881725155651313,0.22116083208977644,NA,0.3677114268619164,0.22778584425275022,0.13992558260916615,NA,2.862626128017723,1.4820072790139618,1.3806188490037614,NA,1.0359278784667723,0.8433407146850954,0.19258716378167684,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5707517.632202148,3814747.1619415283,3093.080078125,1503236.91796875,0.0036474720930055327,0.002597664375478592,0.0025606760900243053
2019-11-11,189.72869528008096,189.40904235839844,8631200,62.830865421290966,63.779537200927734,81821200,88.9000015258789,88.5824966430664,38920000,289.1600036621094,294.17999267578125,3944300,65.19999694824219,64.91400146484375,17234000,58.723813260586056,74.88719592230859,NA,100.0,99.60575746018253,Sell,51.619359859734494,78.55809089666259,Sell,100.0,88.26705738929365,Sell,88.24956994202057,97.55332982214088,Sell,1.8864692992768255,1.928350728162436,-0.04188142888561042,Sell,2.149533788922156,1.9352868823054816,0.21424690661667434,NA,0.29042850434210266,0.24031437627062072,0.05011412807148194,NA,3.2613879839295237,1.8378834199970744,1.4235045639324493,NA,1.0281639608575475,0.8803053639195859,0.14785859693796155,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5712049.292419434,3813131.792541504,3087.010009765625,1500286.8647460938,0.0007939809404560183,-0.00042345385721509476,-0.0019624672514313435
2019-11-12,189.7986219619537,194.26388549804688,17615500,63.621417021773915,63.72114944458008,87388800,88.73300170898438,88.9000015258789,40752000,295.32000732421875,292.010009765625,5772800,64.92849731445312,64.8604965209961,28852000,97.98057193479889,74.95473702902987,NA,99.15870729158823,99.66106619611261,Sell,43.45700027831535,67.84454473893365,NA,92.10627980710309,90.67931604647147,Sell,82.61058416707272,94.07544665555542,Sell,2.0719880537249935,1.9570781932749475,0.11490986045004603,Buy,2.156927387188169,1.9796149832820191,0.17731240390615,NA,0.2518975043661271,0.242631001889722,0.00926650247640512,NA,3.363537376965553,2.14301421139077,1.2205231655747828,NA,1.0060959505620986,0.9054634812480885,0.10063246931401004,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5733312.452880859,3819864.473022461,3091.840087890625,1502634.2827148438,0.0037225099737225875,0.0017656563809638204,0.0015646460846321375
2019-11-13,194.49363884897213,192.98524475097656,10860700,63.519234365937095,64.33168029785156,102734400,88.66950225830078,87.65550231933594,59790000,291.0299987792969,283.1099853515625,9158900,64.65899658203125,64.80899810791016,20538000,87.64135194459558,76.74662443223164,Sell,100.0,99.83174145831765,Sell,0.0,49.95119713514137,NA,59.73077025550848,86.19636965629316,Sell,81.091454954443,90.39032181270726,Sell,2.0917252740679544,1.984007609433549,0.10771766463440535,NA,2.1868430392280587,2.021060594471227,0.16578244475683146,NA,0.11956248216083054,0.21801729794394373,-0.09845481578311319,Sell,2.695264584895199,2.253464286091656,0.441800298803543,NA,0.9732325824712191,0.9190173014927147,0.054215280978504476,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5617489.771789551,3768984.692504883,3094.0400390625,1503703.458984375,-0.02020170399628407,-0.013319786834562586,0.0007115345908383919
2019-11-14,192.72551393216872,192.94528198242188,9040500,64.15654833548255,63.88654708862305,89182800,87.57150268554688,87.7300033569336,45296000,283.25,289.6199951171875,6529000,64.75,65.4574966430664,28948000,87.31820890660686,80.06460393077161,Sell,93.87854882225712,98.60745122276907,Sell,2.890438612589466,34.42974840651992,NA,83.41215286103785,85.7145078504537,Sell,100.0,90.39032181270724,Sell,2.0801636700181234,2.003238821550464,0.07692484846765923,NA,2.14985073807609,2.0468186231922,0.10303211488388975,NA,0.020461764262350357,0.17850619120762506,-0.1580444269452747,NA,2.6602907879680515,2.334829586466935,0.32546120150111646,NA,0.9881260366863032,0.9328390485314324,0.055286988154870764,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5681425.348388672,3797619.5106811523,3096.6298828125,1504962.123046875,0.011381520785351373,0.007597488584449197,0.0008370427393644686
2019-11-15,194.05409772839116,194.89321899414062,11524300,64.13954089569823,64.64550018310547,100206400,88.00250244140625,86.97450256347656,78552000,290.5899963378906,295.0299987792969,6333800,65.75250244140625,66.677001953125,39286000,100.0,86.33278920931745,Sell,100.0,98.60745122276907,Sell,0.0,19.593359750127863,Buy,100.0,87.04984058472988,Sell,100.0,90.39032181270724,Sell,2.2027908510276575,2.043149227445903,0.15964162358175438,NA,2.1569117092339667,2.0688372404005535,0.08807446883341319,NA,-0.11768230039841399,0.11926849288641726,-0.23695079328483126,NA,3.034140204584105,2.474691710090369,0.5594484944937359,NA,1.085816476697829,0.9634345341647118,0.1223819425331173,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5736735.852233887,3830183.929473877,3120.4599609375,1516543.541015625,0.009735321764088978,0.008574955627106418,0.007695488006902673
2019-11-18,194.35377921640608,197.19076538085938,16167200,64.65522439690305,64.97145080566406,86703200,86.91500091552734,87.62650299072266,56790000,296.0,302.57000732421875,8616600,66.61699676513672,65.99199676513672,27984000,100.0,94.58802655720027,Sell,100.0,98.60745122276907,Sell,20.009225049051974,13.271332787991359,Buy,100.0,87.04984058472988,Sell,85.16341559539262,89.77309094338166,Sell,2.4570433017445907,2.125928042305641,0.3311152594389499,NA,2.163865377789861,2.087842867878415,0.07602250991144599,NA,-0.17256229076087948,0.06090233615695791,-0.2334646269178374,NA,3.893947235948417,2.758542815261979,1.135404420686438,NA,1.0953363052810374,0.9898148883879769,0.1055214168930605,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5837765.807495117,3872536.3202438354,3122.030029296875,1517306.5942382812,0.017611052323751153,0.011057534455212403,0.0005031528617669423
2019-11-19,197.19077097122664,199.10874938964844,19056800,65.16603918717709,64.7744140625,76167200,87.84950256347656,87.6395034790039,45416000,304.010009765625,302.6000061035156,5918000,66.33149719238281,65.62950134277344,21864000,100.0,94.99191217024047,Sell,97.09233791748527,98.19417734794848,Sell,20.408196713634812,8.66157207505525,Buy,100.0,88.62858462330925,Sell,77.31209705870931,88.71339352170898,Sell,2.781245019654193,2.2569914377753513,0.5242535818788419,NA,2.1289359434112853,2.096061482984989,0.03287446042629627,NA,-0.21255583638698283,0.006210701648169767,-0.2187665380351526,NA,4.525602821423433,3.11195481649427,1.4136480049291635,NA,1.0613953816715878,1.004130987044699,0.057264394626888704,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5852970.444824219,3873406.441963196,3120.179931640625,1516407.4467773438,0.0026045301970798462,0.000224690396010363,-0.0005925944462060739
2019-11-20,198.3695324330263,197.3006591796875,12355400,64.59197334198672,64.02033996582031,106234400,87.45700073242188,87.27649688720703,55800000,301.010009765625,305.1600036621094,5111800,65.56800079345703,65.09300231933594,28892000,86.25658928664629,94.71495963865063,Sell,84.13641280142521,95.02145990823354,Sell,9.26789636102253,10.515151347259756,Buy,100.0,96.68243057220756,Sell,58.26639650722435,84.14838183226526,Sell,2.8593189981943965,2.3774569498591607,0.4818620483352358,NA,2.0171541401782775,2.080280014423647,-0.0631258742453693,Sell,-0.2704253129452212,-0.049116501270508435,-0.22130881167471278,NA,5.173132184273982,3.5241902900502122,1.6489418942237695,NA,0.9799101731942841,0.9992868242746161,-0.01937665108033204,Sell,NA,Sell,NA,NA,Sell,-54.52223935560323,7668,0,15920,9686,0,5858123.080505371,3864483.3238601685,3108.4599609375,1510711.541015625,0.0008803454125945187,-0.002303687525883502,-0.003756184245747196
2019-11-21,197.2107608590479,197.72021484375,12131000,64.14196875482382,63.733314514160156,121395200,87.1500015258789,86.7354965209961,53258000,306.0,311.69000244140625,7488400,64.9625015258789,65.00700378417969,25546000,89.25805389210954,95.10292863575117,Sell,79.28208270698289,92.10216668517867,Sell,0.0,9.937063624741864,Buy,100.0,100.0,Sell,55.31183616721772,75.21074906570881,Sell,2.921372065714422,2.486239973030213,0.43513209268420905,NA,1.8836916755165234,2.0409623466422224,-0.15727067112569904,NA,-0.3558396008530309,-0.11046112118701293,-0.24537847966601797,NA,6.142414269365474,4.047835085913265,2.0945791834522094,NA,0.898041136133287,0.9790376866463504,-0.08099655051306343,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5915977.075683594,3882247.923561096,3103.5400390625,1508320.458984375,0.00987585859551987,0.0045968886943423826,-0.0015827522106851566
2019-11-22,198.1697473523884,198.60928344726562,9959800,63.8743752034964,63.677345275878906,65325200,86.95099639892578,87.28600311279297,49582000,309.1000061035156,310.4800109863281,5970100,65.1500015258789,64.68350219726562,27776000,95.62558550708756,94.22804573716867,Sell,78.34554118274113,87.7712749217269,Sell,15.7399792768719,13.085059480116243,Buy,96.52999247343824,99.30599849468764,Sell,46.65512492943786,64.54177405159638,NA,3.007620003616381,2.590515979147447,0.41710402446893413,NA,1.7531957121093313,1.9834090197356442,-0.23021330762631287,NA,-0.374789419089268,-0.16332678076746396,-0.21146263832180404,NA,6.735300752500848,4.585328219230782,2.1499725332700663,NA,0.7978582467603417,0.9428017986691487,-0.14494355190880703,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5919838.541442871,3883755.4942092896,3110.2900390625,1511600.958984375,0.0006527181748470223,0.00038832415597256364,0.0021749356911917594
2019-11-25,199.30852896469466,199.57823181152344,15272300,63.90359686478049,64.79388427734375,84020400,87.6624984741211,88.69200134277344,69724000,308.8299865722656,315.54998779296875,7873900,64.81300354003906,65.28199768066406,23590000,100.0,94.22804573716867,Sell,97.02875307589932,87.17702553690677,Sell,55.94001199760048,20.271216869825942,Buy,100.0,99.30599849468764,Sell,62.67051028293249,60.043192989104355,NA,3.118213328709828,2.6960554490599233,0.4221578796499048,NA,1.7200444849173167,1.9307361127719789,-0.21069162785466222,NA,-0.27320563532617825,-0.18530255167920684,-0.08790308364697141,NA,7.5274999845184425,5.1737625722883145,2.353737412230128,NA,0.7580182067904246,0.9058450802934039,-0.1478268735029793,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5998759.72467041,3938311.64503479,3133.639892578125,1522948.9877929688,0.013331644549937849,0.014047267112166084,0.007507291353015866
2019-11-26,199.78801656296028,198.7591094970703,11735500,64.93250741266074,64.28790283203125,105207600,88.99600219726562,89.84700012207031,63624000,315.0,312.489990234375,5321000,65.49549865722656,65.6500015258789,21910000,92.89434706009268,92.80691514918722,Sell,88.56209087746511,85.47097612890273,Sell,88.96351638763157,33.98228080462529,NA,91.089115070122,97.52382150871205,Sell,72.51807564669626,59.08438870670174,NA,3.10398223549376,2.7776408063466906,0.3263414291470692,NA,1.634106462449445,1.8714101827074723,-0.23730372025802726,NA,-0.09836709146161127,-0.16791545963568774,0.06954836817407647,Buy,7.818283053538721,5.702666668538396,2.115616385000325,NA,0.7475225482352243,0.8741805738817681,-0.12665802564654371,NA,NA,NA,NA,NA,NA,-54.52223935560323,7668,0,15920,9686,0,5981227.138977051,3937252.5646362305,3140.52001953125,1526292.7294921875,-0.0029227017747111006,-0.0002689173671399647,0.0021955703874654287
